"Common_Name"	"Scientific_Name"	"Subspecies"	"Family"	"Taxonomy"	"Longitude_dd"	"Latitude_dd"	"Altitude_min_m"	"Altitude_mean_m"	"Altitude_max_m"	"Location_Region"	"Location_Specific"	"Habitat_type"	"Observation_Month_Begin"	"Observation_Year_Begin"	"Observation_Month_End"	"Observation_Year_End"	"Observation_Season"	"Analysis_Number"	"Prey_Kingdom"	"Prey_Phylum"	"Prey_Class"	"Prey_Order"	"Prey_Suborder"	"Prey_Family"	"Prey_Genus"	"Prey_Scientific_Name"	"Inclusive_Prey_Taxon"	"Prey_Name_ITIS_ID"	"Prey_Name_Status"	"Prey_Stage"	"Prey_Part"	"Prey_Common_Name"	"Fraction_Diet"	"Diet_Type"	"Item_Sample_Size"	"Bird_Sample_Size"	"Sites"	"Study_Type"	"Notes"	"Entered_By"	"Source"	"Doi"	"Sex"	"Age_Class"	"Within_Study_Data_Source"	"Table_Fig_Number"	"Title"	"Lastname_author"	"Source_year"	"Journal"	"X"	"X.1"	"X.2"	"X.3"	"X.4"	"X.5"	"X.6"
"Northern Parula"	"Setophaga americana"	NA	"Parulidae"	"eBird Clements Checklist v2021"	18.25	-77.94	NA	NA	NA	"Jamaica"	"Betheltown in Westmoreland Parish"	"deciduous forest"	3	2017	3	2017	"winter"	69	"Animalia"	"Arthropoda"	"Insecta"	"Hemiptera"	"Heteroptera"	""	""	""	"yes"	NA	NA	""	NA	""	0.02	"Items"	104	1	1	"stomach contents"	NA	"AM"	"Kent, C M. 2022. High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities. International Journal of Avian Science 164: 44-59."	"10.1111/ibi.13006"	"M"	"ASY"	NA	NA	"High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities"	"Kent"	2022	"International Journal of Avian Sciences"	NA	NA	NA	NA	NA	NA	NA
"Northern Parula"	"Setophaga americana"	NA	"Parulidae"	"eBird Clements Checklist v2021"	18.25	-77.94	NA	NA	NA	"Jamaica"	"Betheltown in Westmoreland Parish"	"deciduous forest"	3	2017	3	2017	"winter"	69	"Animalia"	"Arthropoda"	"Insecta"	"Hemiptera"	"Auchenorrhyncha"	""	""	""	"yes"	NA	NA	""	NA	""	0.01	"Items"	104	1	1	"stomach contents"	NA	"AM"	"Kent, C M. 2022. High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities. International Journal of Avian Science 164: 44-59."	"10.1111/ibi.13006"	"M"	"ASY"	NA	NA	"High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities"	"Kent"	2022	"International Journal of Avian Sciences"	NA	NA	NA	NA	NA	NA	NA
"Northern Parula"	"Setophaga americana"	NA	"Parulidae"	"eBird Clements Checklist v2021"	18.25	-77.94	NA	NA	NA	"Jamaica"	"Betheltown in Westmoreland Parish"	"deciduous forest"	3	2017	3	2017	"winter"	69	"Animalia"	"Arthropoda"	"Insecta"	"Coleoptera"	""	""	""	""	"yes"	NA	NA	""	NA	""	0.087	"Items"	104	1	1	"stomach contents"	NA	"AM"	"Kent, C M. 2022. High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities. International Journal of Avian Science 164: 44-59."	"10.1111/ibi.13006"	"M"	"ASY"	NA	NA	"High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities"	"Kent"	2022	"International Journal of Avian Sciences"	NA	NA	NA	NA	NA	NA	NA
"Northern Parula"	"Setophaga americana"	NA	"Parulidae"	"eBird Clements Checklist v2021"	18.25	-77.94	NA	NA	NA	"Jamaica"	"Betheltown in Westmoreland Parish"	"deciduous forest"	3	2017	3	2017	"winter"	69	"Animalia"	"Arthropoda"	"Insecta"	"Lepidoptera"	""	""	""	""	"yes"	NA	NA	"larva"	NA	""	0.087	"Items"	104	1	1	"stomach contents"	NA	"AM"	"Kent, C M. 2022. High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities. International Journal of Avian Science 164: 44-59."	"10.1111/ibi.13006"	"M"	"ASY"	NA	NA	"High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities"	"Kent"	2022	"International Journal of Avian Sciences"	NA	NA	NA	NA	NA	NA	NA
"Northern Parula"	"Setophaga americana"	NA	"Parulidae"	"eBird Clements Checklist v2021"	18.25	-77.94	NA	NA	NA	"Jamaica"	"Betheltown in Westmoreland Parish"	"deciduous forest"	3	2017	3	2017	"winter"	69	"Animalia"	"Arthropoda"	"Insecta"	"Hymenoptera"	""	""	""	""	"no"	NA	NA	""	NA	""	0.01	"Items"	104	1	1	"stomach contents"	NA	"AM"	"Kent, C M. 2022. High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities. International Journal of Avian Science 164: 44-59."	"10.1111/ibi.13006"	"M"	"ASY"	NA	NA	"High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities"	"Kent"	2022	"International Journal of Avian Sciences"	NA	NA	NA	NA	NA	NA	NA
"Northern Parula"	"Setophaga americana"	NA	"Parulidae"	"eBird Clements Checklist v2021"	18.25	-77.94	NA	NA	NA	"Jamaica"	"Betheltown in Westmoreland Parish"	"deciduous forest"	3	2017	3	2017	"winter"	69	"Animalia"	"Arthropoda"	"Insecta"	"Hymenoptera"	""	"Formicidae"	""	""	"yes"	NA	NA	""	NA	""	0.654	"Items"	104	1	1	"stomach contents"	NA	"AM"	"Kent, C M. 2022. High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities. International Journal of Avian Science 164: 44-59."	"10.1111/ibi.13006"	"M"	"ASY"	NA	NA	"High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities"	"Kent"	2022	"International Journal of Avian Sciences"	NA	NA	NA	NA	NA	NA	NA
"Northern Parula"	"Setophaga americana"	NA	"Parulidae"	"eBird Clements Checklist v2021"	18.25	-77.94	NA	NA	NA	"Jamaica"	"Betheltown in Westmoreland Parish"	"deciduous forest"	3	2017	3	2017	"winter"	70	"Animalia"	"Arthropoda"	"Arachnida"	"Araneae"	""	""	""	""	"yes"	NA	NA	""	NA	""	0.1	"Items"	10	1	1	"stomach contents"	NA	"AM"	"Kent, C M. 2022. High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities. International Journal of Avian Science 164: 44-59."	"10.1111/ibi.13006"	"M"	"ASY"	NA	NA	"High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities"	"Kent"	2022	"International Journal of Avian Sciences"	NA	NA	NA	NA	NA	NA	NA
"Northern Parula"	"Setophaga americana"	NA	"Parulidae"	"eBird Clements Checklist v2021"	18.25	-77.94	NA	NA	NA	"Jamaica"	"Betheltown in Westmoreland Parish"	"deciduous forest"	3	2017	3	2017	"winter"	70	"Animalia"	"Arthropoda"	"Insecta"	"Orthoptera"	""	""	""	""	"yes"	NA	NA	""	NA	""	0.1	"Items"	10	1	1	"stomach contents"	NA	"AM"	"Kent, C M. 2022. High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities. International Journal of Avian Science 164: 44-59."	"10.1111/ibi.13006"	"M"	"ASY"	NA	NA	"High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities"	"Kent"	2022	"International Journal of Avian Sciences"	NA	NA	NA	NA	NA	NA	NA
"Northern Parula"	"Setophaga americana"	NA	"Parulidae"	"eBird Clements Checklist v2021"	18.25	-77.94	NA	NA	NA	"Jamaica"	"Betheltown in Westmoreland Parish"	"deciduous forest"	3	2017	3	2017	"winter"	70	"Animalia"	"Arthropoda"	"Insecta"	"Hemiptera"	"Auchenorrhyncha"	""	""	""	"yes"	NA	NA	""	NA	""	0.1	"Items"	10	1	1	"stomach contents"	NA	"AM"	"Kent, C M. 2022. High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities. International Journal of Avian Science 164: 44-59."	"10.1111/ibi.13006"	"M"	"ASY"	NA	NA	"High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities"	"Kent"	2022	"International Journal of Avian Sciences"	NA	NA	NA	NA	NA	NA	NA
"Northern Parula"	"Setophaga americana"	NA	"Parulidae"	"eBird Clements Checklist v2021"	18.25	-77.94	NA	NA	NA	"Jamaica"	"Betheltown in Westmoreland Parish"	"deciduous forest"	3	2017	3	2017	"winter"	70	"Animalia"	"Arthropoda"	"Insecta"	"Coleoptera"	""	""	""	""	"yes"	NA	NA	""	NA	""	0.2	"Items"	10	1	1	"stomach contents"	NA	"AM"	"Kent, C M. 2022. High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities. International Journal of Avian Science 164: 44-59."	"10.1111/ibi.13006"	"M"	"ASY"	NA	NA	"High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities"	"Kent"	2022	"International Journal of Avian Sciences"	NA	NA	NA	NA	NA	NA	NA
"Northern Parula"	"Setophaga americana"	NA	"Parulidae"	"eBird Clements Checklist v2021"	18.25	-77.94	NA	NA	NA	"Jamaica"	"Betheltown in Westmoreland Parish"	"deciduous forest"	3	2017	3	2017	"winter"	70	"Animalia"	"Arthropoda"	"Insecta"	"Hymenoptera"	""	""	""	""	"no"	NA	NA	""	NA	""	0.1	"Items"	10	1	1	"stomach contents"	NA	"AM"	"Kent, C M. 2022. High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities. International Journal of Avian Science 164: 44-59."	"10.1111/ibi.13006"	"M"	"ASY"	NA	NA	"High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities"	"Kent"	2022	"International Journal of Avian Sciences"	NA	NA	NA	NA	NA	NA	NA
"Northern Parula"	"Setophaga americana"	NA	"Parulidae"	"eBird Clements Checklist v2021"	18.25	-77.94	NA	NA	NA	"Jamaica"	"Betheltown in Westmoreland Parish"	"deciduous forest"	3	2017	3	2017	"winter"	70	"Animalia"	"Arthropoda"	"Insecta"	"Hymenoptera"	""	"Formicidae"	""	""	"yes"	NA	NA	""	NA	""	0.3	"Items"	10	1	1	"stomach contents"	NA	"AM"	"Kent, C M. 2022. High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities. International Journal of Avian Science 164: 44-59."	"10.1111/ibi.13006"	"M"	"ASY"	NA	NA	"High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities"	"Kent"	2022	"International Journal of Avian Sciences"	NA	NA	NA	NA	NA	NA	NA
"Northern Parula"	"Setophaga americana"	NA	"Parulidae"	"eBird Clements Checklist v2021"	18.25	-77.94	NA	NA	NA	"Jamaica"	"Betheltown in Westmoreland Parish"	"deciduous forest"	3	2017	3	2017	"winter"	70	"Animalia"	"Arthropoda"	"Insecta"	"Lepidoptera"	""	""	""	""	"yes"	NA	NA	"larva"	NA	""	0.1	"Items"	10	1	1	"stomach contents"	NA	"AM"	"Kent, C M. 2022. High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities. International Journal of Avian Science 164: 44-59."	"10.1111/ibi.13006"	"M"	"ASY"	NA	NA	"High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities"	"Kent"	2022	"International Journal of Avian Sciences"	NA	NA	NA	NA	NA	NA	NA
"Northern Parula"	"Setophaga americana"	NA	"Parulidae"	"eBird Clements Checklist v2021"	18.25	-77.94	NA	NA	NA	"Jamaica"	"Betheltown in Westmoreland Parish"	"deciduous forest"	3	2017	3	2017	"winter"	71	"Animalia"	"Arthropoda"	"Arachnida"	"Araneae"	""	""	""	""	"yes"	NA	NA	""	NA	""	0.296	"Items"	27	1	1	"stomach contents"	NA	"AM"	"Kent, C M. 2022. High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities. International Journal of Avian Science 164: 44-59."	"10.1111/ibi.13006"	"M"	"ASY"	NA	NA	"High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities"	"Kent"	2022	"International Journal of Avian Sciences"	NA	NA	NA	NA	NA	NA	NA
"Northern Parula"	"Setophaga americana"	NA	"Parulidae"	"eBird Clements Checklist v2021"	18.25	-77.94	NA	NA	NA	"Jamaica"	"Betheltown in Westmoreland Parish"	"deciduous forest"	3	2017	3	2017	"winter"	71	"Animalia"	"Arthropoda"	"Insecta"	"Orthoptera"	""	""	""	""	"yes"	NA	NA	""	NA	""	0.074	"Items"	27	1	1	"stomach contents"	NA	"AM"	"Kent, C M. 2022. High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities. International Journal of Avian Science 164: 44-59."	"10.1111/ibi.13006"	"M"	"ASY"	NA	NA	"High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities"	"Kent"	2022	"International Journal of Avian Sciences"	NA	NA	NA	NA	NA	NA	NA
"Northern Parula"	"Setophaga americana"	NA	"Parulidae"	"eBird Clements Checklist v2021"	18.25	-77.94	NA	NA	NA	"Jamaica"	"Betheltown in Westmoreland Parish"	"deciduous forest"	3	2017	3	2017	"winter"	71	"Animalia"	"Arthropoda"	"Insecta"	"Psocodea"	""	""	""	""	"yes"	NA	NA	""	NA	""	0.037	"Items"	27	1	1	"stomach contents"	NA	"AM"	"Kent, C M. 2022. High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities. International Journal of Avian Science 164: 44-59."	"10.1111/ibi.13006"	"M"	"ASY"	NA	NA	"High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities"	"Kent"	2022	"International Journal of Avian Sciences"	NA	NA	NA	NA	NA	NA	NA
"Northern Parula"	"Setophaga americana"	NA	"Parulidae"	"eBird Clements Checklist v2021"	18.25	-77.94	NA	NA	NA	"Jamaica"	"Betheltown in Westmoreland Parish"	"deciduous forest"	3	2017	3	2017	"winter"	71	"Animalia"	"Arthropoda"	"Insecta"	"Hemiptera"	"Auchenorrhyncha"	""	""	""	"yes"	NA	NA	""	NA	""	0.037	"Items"	27	1	1	"stomach contents"	NA	"AM"	"Kent, C M. 2022. High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities. International Journal of Avian Science 164: 44-59."	"10.1111/ibi.13006"	"M"	"ASY"	NA	NA	"High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities"	"Kent"	2022	"International Journal of Avian Sciences"	NA	NA	NA	NA	NA	NA	NA
"Northern Parula"	"Setophaga americana"	NA	"Parulidae"	"eBird Clements Checklist v2021"	18.25	-77.94	NA	NA	NA	"Jamaica"	"Betheltown in Westmoreland Parish"	"deciduous forest"	3	2017	3	2017	"winter"	71	"Animalia"	"Arthropoda"	"Insecta"	"Neuroptera"	""	""	""	""	"yes"	NA	NA	""	NA	""	0.037	"Items"	27	1	1	"stomach contents"	NA	"AM"	"Kent, C M. 2022. High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities. International Journal of Avian Science 164: 44-59."	"10.1111/ibi.13006"	"M"	"ASY"	NA	NA	"High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities"	"Kent"	2022	"International Journal of Avian Sciences"	NA	NA	NA	NA	NA	NA	NA
"Northern Parula"	"Setophaga americana"	NA	"Parulidae"	"eBird Clements Checklist v2021"	18.25	-77.94	NA	NA	NA	"Jamaica"	"Betheltown in Westmoreland Parish"	"deciduous forest"	3	2017	3	2017	"winter"	71	"Animalia"	"Arthropoda"	"Insecta"	"Coleoptera"	""	""	""	""	"yes"	NA	NA	""	NA	""	0.185	"Items"	27	1	1	"stomach contents"	NA	"AM"	"Kent, C M. 2022. High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities. International Journal of Avian Science 164: 44-59."	"10.1111/ibi.13006"	"M"	"ASY"	NA	NA	"High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities"	"Kent"	2022	"International Journal of Avian Sciences"	NA	NA	NA	NA	NA	NA	NA
"Northern Parula"	"Setophaga americana"	NA	"Parulidae"	"eBird Clements Checklist v2021"	18.25	-77.94	NA	NA	NA	"Jamaica"	"Betheltown in Westmoreland Parish"	"deciduous forest"	3	2017	3	2017	"winter"	71	"Animalia"	"Arthropoda"	"Insecta"	"Lepidoptera"	""	""	""	""	"yes"	NA	NA	"larva"	NA	""	0.148	"Items"	27	1	1	"stomach contents"	NA	"AM"	"Kent, C M. 2022. High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities. International Journal of Avian Science 164: 44-59."	"10.1111/ibi.13006"	"M"	"ASY"	NA	NA	"High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities"	"Kent"	2022	"International Journal of Avian Sciences"	NA	NA	NA	NA	NA	NA	NA
"Northern Parula"	"Setophaga americana"	NA	"Parulidae"	"eBird Clements Checklist v2021"	18.25	-77.94	NA	NA	NA	"Jamaica"	"Betheltown in Westmoreland Parish"	"deciduous forest"	3	2017	3	2017	"winter"	71	"Animalia"	"Arthropoda"	"Insecta"	"Hymenoptera"	""	"Formicidae"	""	""	"yes"	NA	NA	""	NA	""	0.185	"Items"	27	1	1	"stomach contents"	NA	"AM"	"Kent, C M. 2022. High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities. International Journal of Avian Science 164: 44-59."	"10.1111/ibi.13006"	"M"	"ASY"	NA	NA	"High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities"	"Kent"	2022	"International Journal of Avian Sciences"	NA	NA	NA	NA	NA	NA	NA
"Northern Parula"	"Setophaga americana"	NA	"Parulidae"	"eBird Clements Checklist v2021"	18.25	-77.94	NA	NA	NA	"Jamaica"	"Betheltown in Westmoreland Parish"	"deciduous forest"	3	2017	3	2017	"winter"	72	"Animalia"	"Arthropoda"	"Arachnida"	"Araneae"	""	""	""	""	"yes"	NA	NA	""	NA	""	0.15	"Items"	20	1	1	"stomach contents"	NA	"AM"	"Kent, C M. 2022. High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities. International Journal of Avian Science 164: 44-59."	"10.1111/ibi.13006"	"M"	"SY"	NA	NA	"High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities"	"Kent"	2022	"International Journal of Avian Sciences"	NA	NA	NA	NA	NA	NA	NA
"Northern Parula"	"Setophaga americana"	NA	"Parulidae"	"eBird Clements Checklist v2021"	18.25	-77.94	NA	NA	NA	"Jamaica"	"Betheltown in Westmoreland Parish"	"deciduous forest"	3	2017	3	2017	"winter"	72	"Animalia"	"Arthropoda"	"Insecta"	"Orthoptera"	""	""	""	""	"yes"	NA	NA	""	NA	""	0.05	"Items"	20	1	1	"stomach contents"	NA	"AM"	"Kent, C M. 2022. High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities. International Journal of Avian Science 164: 44-59."	"10.1111/ibi.13006"	"M"	"SY"	NA	NA	"High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities"	"Kent"	2022	"International Journal of Avian Sciences"	NA	NA	NA	NA	NA	NA	NA
"Northern Parula"	"Setophaga americana"	NA	"Parulidae"	"eBird Clements Checklist v2021"	18.25	-77.94	NA	NA	NA	"Jamaica"	"Betheltown in Westmoreland Parish"	"deciduous forest"	3	2017	3	2017	"winter"	72	"Animalia"	"Arthropoda"	"Insecta"	"Hemiptera"	"Heteroptera"	""	""	""	"yes"	NA	NA	""	NA	""	0.05	"Items"	20	1	1	"stomach contents"	NA	"AM"	"Kent, C M. 2022. High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities. International Journal of Avian Science 164: 44-59."	"10.1111/ibi.13006"	"M"	"SY"	NA	NA	"High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities"	"Kent"	2022	"International Journal of Avian Sciences"	NA	NA	NA	NA	NA	NA	NA
"Northern Parula"	"Setophaga americana"	NA	"Parulidae"	"eBird Clements Checklist v2021"	18.25	-77.94	NA	NA	NA	"Jamaica"	"Betheltown in Westmoreland Parish"	"deciduous forest"	3	2017	3	2017	"winter"	72	"Animalia"	"Arthropoda"	"Insecta"	"Coleoptera"	""	""	""	""	"yes"	NA	NA	""	NA	""	0.45	"Items"	20	1	1	"stomach contents"	NA	"AM"	"Kent, C M. 2022. High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities. International Journal of Avian Science 164: 44-59."	"10.1111/ibi.13006"	"M"	"SY"	NA	NA	"High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities"	"Kent"	2022	"International Journal of Avian Sciences"	NA	NA	NA	NA	NA	NA	NA
"Northern Parula"	"Setophaga americana"	NA	"Parulidae"	"eBird Clements Checklist v2021"	18.25	-77.94	NA	NA	NA	"Jamaica"	"Betheltown in Westmoreland Parish"	"deciduous forest"	3	2017	3	2017	"winter"	72	"Animalia"	"Arthropoda"	"Insecta"	"Lepidoptera"	""	""	""	""	"yes"	NA	NA	"larva"	NA	""	0.1	"Items"	20	1	1	"stomach contents"	NA	"AM"	"Kent, C M. 2022. High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities. International Journal of Avian Science 164: 44-59."	"10.1111/ibi.13006"	"M"	"SY"	NA	NA	"High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities"	"Kent"	2022	"International Journal of Avian Sciences"	NA	NA	NA	NA	NA	NA	NA
"Northern Parula"	"Setophaga americana"	NA	"Parulidae"	"eBird Clements Checklist v2021"	18.25	-77.94	NA	NA	NA	"Jamaica"	"Betheltown in Westmoreland Parish"	"deciduous forest"	3	2017	3	2017	"winter"	72	"Animalia"	"Arthropoda"	"Insecta"	"Hymenoptera"	""	"Formicidae"	""	""	"yes"	NA	NA	""	NA	""	0.2	"Items"	20	1	1	"stomach contents"	NA	"AM"	"Kent, C M. 2022. High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities. International Journal of Avian Science 164: 44-59."	"10.1111/ibi.13006"	"M"	"SY"	NA	NA	"High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities"	"Kent"	2022	"International Journal of Avian Sciences"	NA	NA	NA	NA	NA	NA	NA
"Northern Parula"	"Setophaga americana"	NA	"Parulidae"	"eBird Clements Checklist v2021"	18.25	-77.94	NA	NA	NA	"Jamaica"	"Betheltown in Westmoreland Parish"	"deciduous forest"	3	2017	3	2017	"winter"	73	"Animalia"	"Arthropoda"	"Arachnida"	"Araneae"	""	""	""	""	"yes"	NA	NA	""	NA	""	0.133	"Items"	30	1	1	"stomach contents"	NA	"AM"	"Kent, C M. 2022. High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities. International Journal of Avian Science 164: 44-59."	"10.1111/ibi.13006"	"M"	"ASY"	NA	NA	"High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities"	"Kent"	2022	"International Journal of Avian Sciences"	NA	NA	NA	NA	NA	NA	NA
"Northern Parula"	"Setophaga americana"	NA	"Parulidae"	"eBird Clements Checklist v2021"	18.25	-77.94	NA	NA	NA	"Jamaica"	"Betheltown in Westmoreland Parish"	"deciduous forest"	3	2017	3	2017	"winter"	73	"Animalia"	"Arthropoda"	"Insecta"	"Orthoptera"	""	""	""	""	"yes"	NA	NA	""	NA	""	0.033	"Items"	30	1	1	"stomach contents"	NA	"AM"	"Kent, C M. 2022. High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities. International Journal of Avian Science 164: 44-59."	"10.1111/ibi.13006"	"M"	"ASY"	NA	NA	"High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities"	"Kent"	2022	"International Journal of Avian Sciences"	NA	NA	NA	NA	NA	NA	NA
"Northern Parula"	"Setophaga americana"	NA	"Parulidae"	"eBird Clements Checklist v2021"	18.25	-77.94	NA	NA	NA	"Jamaica"	"Betheltown in Westmoreland Parish"	"deciduous forest"	3	2017	3	2017	"winter"	73	"Animalia"	"Arthropoda"	"Insecta"	"Psocodea"	""	""	""	""	"yes"	NA	NA	""	NA	""	0.033	"Items"	30	1	1	"stomach contents"	NA	"AM"	"Kent, C M. 2022. High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities. International Journal of Avian Science 164: 44-59."	"10.1111/ibi.13006"	"M"	"ASY"	NA	NA	"High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities"	"Kent"	2022	"International Journal of Avian Sciences"	NA	NA	NA	NA	NA	NA	NA
"Northern Parula"	"Setophaga americana"	NA	"Parulidae"	"eBird Clements Checklist v2021"	18.25	-77.94	NA	NA	NA	"Jamaica"	"Betheltown in Westmoreland Parish"	"deciduous forest"	3	2017	3	2017	"winter"	73	"Animalia"	"Arthropoda"	"Insecta"	"Hemiptera"	"Heteroptera"	""	""	""	"yes"	NA	NA	""	NA	""	0.233	"Items"	30	1	1	"stomach contents"	NA	"AM"	"Kent, C M. 2022. High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities. International Journal of Avian Science 164: 44-59."	"10.1111/ibi.13006"	"M"	"ASY"	NA	NA	"High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities"	"Kent"	2022	"International Journal of Avian Sciences"	NA	NA	NA	NA	NA	NA	NA
"Northern Parula"	"Setophaga americana"	NA	"Parulidae"	"eBird Clements Checklist v2021"	18.25	-77.94	NA	NA	NA	"Jamaica"	"Betheltown in Westmoreland Parish"	"deciduous forest"	3	2017	3	2017	"winter"	73	"Animalia"	"Arthropoda"	"Insecta"	"Hemiptera"	"Auchenorrhyncha"	""	""	""	"yes"	NA	NA	""	NA	""	0.033	"Items"	30	1	1	"stomach contents"	NA	"AM"	"Kent, C M. 2022. High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities. International Journal of Avian Science 164: 44-59."	"10.1111/ibi.13006"	"M"	"ASY"	NA	NA	"High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities"	"Kent"	2022	"International Journal of Avian Sciences"	NA	NA	NA	NA	NA	NA	NA
"Northern Parula"	"Setophaga americana"	NA	"Parulidae"	"eBird Clements Checklist v2021"	18.25	-77.94	NA	NA	NA	"Jamaica"	"Betheltown in Westmoreland Parish"	"deciduous forest"	3	2017	3	2017	"winter"	73	"Animalia"	"Arthropoda"	"Insecta"	"Coleoptera"	""	""	""	""	"yes"	NA	NA	""	NA	""	0.167	"Items"	30	1	1	"stomach contents"	NA	"AM"	"Kent, C M. 2022. High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities. International Journal of Avian Science 164: 44-59."	"10.1111/ibi.13006"	"M"	"ASY"	NA	NA	"High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities"	"Kent"	2022	"International Journal of Avian Sciences"	NA	NA	NA	NA	NA	NA	NA
"Northern Parula"	"Setophaga americana"	NA	"Parulidae"	"eBird Clements Checklist v2021"	18.25	-77.94	NA	NA	NA	"Jamaica"	"Betheltown in Westmoreland Parish"	"deciduous forest"	3	2017	3	2017	"winter"	73	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	""	""	""	""	"yes"	NA	NA	""	NA	""	0.033	"Items"	30	1	1	"stomach contents"	NA	"AM"	"Kent, C M. 2022. High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities. International Journal of Avian Science 164: 44-59."	"10.1111/ibi.13006"	"M"	"ASY"	NA	NA	"High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities"	"Kent"	2022	"International Journal of Avian Sciences"	NA	NA	NA	NA	NA	NA	NA
